timestamp,flight_id,origin,destination,departure_date,return_date,price,currency,airline,stops,duration,url
2025-11-11T01:04:18.321650,flight-italy-sep2026,GRU,MXP,2026-08-31,2026-09-13,4578.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:04:18.321665,flight-italy-sep2026,GRU,MXP,2026-08-31,2026-09-13,4603.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:03:32.974850,flight-italy-sep2026,GRU,MXP,2026-08-30,2026-09-13,4630.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:03:32.974854,flight-italy-sep2026,GRU,MXP,2026-08-30,2026-09-13,4786.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:04:18.321669,flight-italy-sep2026,GRU,MXP,2026-08-31,2026-09-13,4786.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:05:01.931442,flight-italy-sep2026,GRU,BLQ,2026-08-30,2026-09-13,4806.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:05:45.307565,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-13,4806.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:07:11.477350,flight-italy-sep2026,GRU,FLR,2026-08-31,2026-09-13,4827.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:07:57.425389,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-13,4868.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:08:42.293271,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-13,4868.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:05:01.931448,flight-italy-sep2026,GRU,BLQ,2026-08-30,2026-09-13,5125.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:05:45.307574,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-13,5125.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:07:57.425391,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-13,5136.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:08:19.716123,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-12,5137.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:08:42.293273,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-13,5137.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:06:28.504788,flight-italy-sep2026,GRU,FLR,2026-08-30,2026-09-13,5146.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:03:32.974856,flight-italy-sep2026,GRU,MXP,2026-08-30,2026-09-13,5188.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:08:42.293275,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-13,5212.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:04:18.321672,flight-italy-sep2026,GRU,MXP,2026-08-31,2026-09-13,5260.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:07:34.816454,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-12,5324.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:07:57.425393,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-13,5324.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:04:18.321676,flight-italy-sep2026,GRU,MXP,2026-08-31,2026-09-13,5347.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:08:42.293277,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-13,5355.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:05:45.307577,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-13,5379.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:05:45.307580,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-13,5401.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:07:11.477352,flight-italy-sep2026,GRU,FLR,2026-08-31,2026-09-13,5401.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:04:40.193902,flight-italy-sep2026,GRU,BLQ,2026-08-30,2026-09-12,5416.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:05:23.474603,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-12,5416.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:07:11.477354,flight-italy-sep2026,GRU,FLR,2026-08-31,2026-09-13,5422.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:06:07.118671,flight-italy-sep2026,GRU,FLR,2026-08-30,2026-09-12,5437.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:06:50.250614,flight-italy-sep2026,GRU,FLR,2026-08-31,2026-09-12,5437.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:08:42.293280,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-13,5470.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:07:34.816456,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-12,5484.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:07:57.425395,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-13,5484.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:08:19.716125,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-12,5484.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:08:42.293282,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-13,5484.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:05:45.307583,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-13,5542.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:03:32.974859,flight-italy-sep2026,GRU,MXP,2026-08-30,2026-09-13,5614.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:03:55.778542,flight-italy-sep2026,GRU,MXP,2026-08-31,2026-09-12,5614.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:07:57.425397,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-13,5623.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:08:19.716127,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-12,5623.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:03:10.816746,flight-italy-sep2026,GRU,MXP,2026-08-30,2026-09-12,5643.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:03:55.778544,flight-italy-sep2026,GRU,MXP,2026-08-31,2026-09-12,5643.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:05:01.931450,flight-italy-sep2026,GRU,BLQ,2026-08-30,2026-09-13,5655.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:05:45.307586,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-13,5655.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:04:40.193918,flight-italy-sep2026,GRU,BLQ,2026-08-30,2026-09-12,5657.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:05:23.474610,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-12,5657.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:06:28.504790,flight-italy-sep2026,GRU,FLR,2026-08-30,2026-09-13,5676.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:07:11.477355,flight-italy-sep2026,GRU,FLR,2026-08-31,2026-09-13,5676.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:06:50.250615,flight-italy-sep2026,GRU,FLR,2026-08-31,2026-09-12,5678.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:07:34.816458,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-12,5725.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:08:19.716147,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-12,5725.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:08:19.716148,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-12,5778.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:06:07.118673,flight-italy-sep2026,GRU,FLR,2026-08-30,2026-09-12,5793.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:06:50.250616,flight-italy-sep2026,GRU,FLR,2026-08-31,2026-09-12,5793.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:05:01.931451,flight-italy-sep2026,GRU,BLQ,2026-08-30,2026-09-13,5799.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:07:34.816459,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-12,5803.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:07:57.425398,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-13,5803.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:08:19.716150,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-12,5806.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:05:01.931452,flight-italy-sep2026,GRU,BLQ,2026-08-30,2026-09-13,5808.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:06:28.504791,flight-italy-sep2026,GRU,FLR,2026-08-30,2026-09-13,5821.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:03:10.816749,flight-italy-sep2026,GRU,MXP,2026-08-30,2026-09-12,5827.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:07:34.816461,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-12,5827.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:08:42.293284,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-13,5831.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:05:45.307591,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-13,5851.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:03:10.816751,flight-italy-sep2026,GRU,MXP,2026-08-30,2026-09-12,5882.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:07:34.816462,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-12,5890.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:04:40.193922,flight-italy-sep2026,GRU,BLQ,2026-08-30,2026-09-12,5976.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:05:23.474612,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-12,5976.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:03:55.778546,flight-italy-sep2026,GRU,MXP,2026-08-31,2026-09-12,5980.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:06:07.118675,flight-italy-sep2026,GRU,FLR,2026-08-30,2026-09-12,5997.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:03:10.816753,flight-italy-sep2026,GRU,MXP,2026-08-30,2026-09-12,6045.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:07:34.816463,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-12,6047.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:04:18.321679,flight-italy-sep2026,GRU,MXP,2026-08-31,2026-09-13,6211.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:05:23.474614,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-12,6230.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:03:55.778547,flight-italy-sep2026,GRU,MXP,2026-08-31,2026-09-12,6235.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:05:23.474615,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-12,6251.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:06:50.250618,flight-italy-sep2026,GRU,FLR,2026-08-31,2026-09-12,6252.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:06:50.250619,flight-italy-sep2026,GRU,FLR,2026-08-31,2026-09-12,6273.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:08:42.293287,flight-italy-sep2026,GRU,VCE,2026-08-31,2026-09-13,6300.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:05:23.474617,flight-italy-sep2026,GRU,BLQ,2026-08-31,2026-09-12,6361.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:05:01.931454,flight-italy-sep2026,GRU,BLQ,2026-08-30,2026-09-13,6399.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:07:57.425400,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-13,6413.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:07:34.816465,flight-italy-sep2026,GRU,VCE,2026-08-30,2026-09-12,6442.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20VCE%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:06:28.504793,flight-italy-sep2026,GRU,FLR,2026-08-30,2026-09-13,6550.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:07:11.477356,flight-italy-sep2026,GRU,FLR,2026-08-31,2026-09-13,6550.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-31%20to%202026-09-13&curr=BRL&hl=pt-BR
2025-11-11T01:03:55.778549,flight-italy-sep2026,GRU,MXP,2026-08-31,2026-09-12,6576.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-31%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:06:07.118676,flight-italy-sep2026,GRU,FLR,2026-08-30,2026-09-12,6644.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:04:40.193925,flight-italy-sep2026,GRU,BLQ,2026-08-30,2026-09-12,6650.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20BLQ%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:06:07.118677,flight-italy-sep2026,GRU,FLR,2026-08-30,2026-09-12,6672.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20FLR%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:03:10.816755,flight-italy-sep2026,GRU,MXP,2026-08-30,2026-09-12,6820.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-30%20to%202026-09-12&curr=BRL&hl=pt-BR
2025-11-11T01:03:32.974861,flight-italy-sep2026,GRU,MXP,2026-08-30,2026-09-13,6820.0,BRL,Várias,-1,N/A,https://www.google.com/travel/flights?q=GRU%20to%20MXP%202026-08-30%20to%202026-09-13&curr=BRL&hl=pt-BR
